PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_LP_SAEB,ERRO_PADRAO_MT_SAEB,INSE_ALUNO,ID_SERIE,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,IN_PUBLICA,ID_LOCALIZACAO,TX_RESP_Q01,TX_RESP_Q02,TX_RESP_Q04,TX_RESP_Q12b,TX_RESP_Q13b,TX_RESP_Q12f
370.482989,266.076127,27.4663,29.222912,4.5,12,3,33,6325369,2,1,1,B,C,C,A,B,A
385.053035,316.182761,25.811957,25.129973,5.24,12,1,15,6322434,2,0,1,B,C,A,B,B,B
311.607688,338.620233,18.27557,25.543017,4.38,12,2,21,6322823,2,1,1,A,C,C,B,B,A
255.08355,293.610085,24.52178,25.921912,4.36,12,5,52,6327709,2,1,1,A,C,A,A,B,A
230.496815,282.79587,25.832782,25.42419,,12,1,12,6322227,2,1,1,B,C,A,.,.,.
,,,,,13,3,35,6325999,1,1,1,.,.,.,.,.,.
189.321688,241.499991,33.129457,33.687759,3.46,12,3,35,6325649,2,1,1,A,C,C,A,A,A
302.624439,253.167347,18.846172,40.264274,5.29,12,3,35,6325780,2,1,1,B,C,A,B,B,A
294.966076,336.868623,21.64767,27.879876,4.26,12,3,31,6324833,2,1,1,B,C,A,B,B,.
166.097246,241.542078,32.271819,39.136255,3.14,12,1,15,6322434,2,1,2,B,B,E,A,A,A
263.904548,250.772025,21.276175,31.632375,4.43,12,2,21,6322738,2,1,1,B,C,B,A,B,.
,,,,,12,2,26,6323777,2,0,1,.,.,.,.,.,.
369.525191,376.654123,26.368124,16.461632,6.68,12,4,41,6326175,1,1,1,B,A,A,.,B,C
309.07444,260.426027,19.298489,38.562073,6.04,12,4,43,6326812,2,1,1,B,B,C,B,B,B
,,,,,12,2,27,6323902,2,1,1,.,.,.,.,.,.
,,,,,12,2,26,6323760,2,1,1,.,.,.,.,.,.
262.91408,254.420285,20.164667,26.077907,4.21,12,1,13,6322289,2,1,2,B,B,C,*,B,A
303.107002,320.864358,19.045665,21.576059,5.61,12,5,50,6327291,1,1,1,B,B,C,A,B,D
181.01978,239.498207,27.25948,40.349007,5.43,12,3,35,6325994,2,1,1,A,C,A,B,B,B
259.680871,318.296497,19.934266,24.40192,4.1,12,2,28,6323994,2,1,1,A,B,B,B,B,A
,,,,,12,3,33,6325417,2,1,1,.,.,.,.,.,.
,,,,,12,2,29,6324332,1,1,1,.,.,.,.,.,.
302.314649,314.609503,18.53203,26.04806,4.13,12,3,33,6325417,2,1,1,A,C,C,A,B,A
331.776321,351.858163,18.855703,15.572609,4.16,12,2,23,6323227,2,1,1,A,B,C,A,B,A
348.698358,364.946637,20.671581,16.243708,4.76,12,4,41,6326160,2,1,1,B,B,A,C,B,A
,,,,,12,3,35,6325981,2,1,1,.,.,.,.,.,.
268.384025,285.222882,22.639736,30.104614,4.32,12,3,35,6326025,2,1,1,B,C,A,A,B,A
320.311117,289.194535,18.436167,37.583343,4.52,12,2,28,6323994,2,1,1,B,C,A,B,B,A
198.033767,177.980261,29.859225,37.552211,4.53,12,2,25,6323463,2,1,1,B,F,A,B,B,B
331.762933,251.491695,18.007045,45.913871,4.81,12,3,35,6325740,2,1,1,B,B,A,A,B,B
259.811001,274.787393,20.600235,34.048544,4.45,12,3,31,6325237,2,1,1,B,C,C,A,B,A
258.917387,214.644063,24.197391,41.456793,4.38,12,3,31,6324857,2,1,1,B,B,C,A,B,A
164.625207,239.330251,33.65356,43.692206,4.83,12,2,22,6322854,2,1,1,A,B,A,A,B,B
316.563666,272.472613,18.709981,29.890267,5.58,12,2,23,6323119,1,1,1,B,C,A,B,B,B
269.120292,198.138723,18.616598,38.479632,2.51,12,2,29,6324186,2,1,1,B,D,C,A,A,A
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
,,,,,12,4,42,6326549,2,1,2,.,.,.,.,.,.
,,,,,12,3,35,6325824,2,1,1,.,.,.,.,.,.
238.925493,250.280117,21.312978,35.376993,4.21,12,2,22,6322888,2,1,1,B,C,C,A,B,B
299.383738,238.730358,16.88292,40.102689,6,12,4,42,6326729,2,1,1,B,B,A,D,B,B
,,,,,12,3,35,6325534,2,1,1,.,.,.,.,.,.
256.926588,254.085658,23.540182,28.956977,4.53,12,4,42,6326555,2,1,1,B,C,A,A,B,A
180.821003,282.519706,30.708104,30.461151,5.83,12,3,31,6324479,1,1,1,A,C,A,C,B,B
249.271862,222.046107,22.064231,37.841789,5.26,12,2,21,6322749,2,1,1,B,C,C,A,B,A
313.819576,243.663527,20.006714,34.992677,5.24,12,2,27,6323822,2,1,1,B,B,A,B,B,B
254.62027,244.691778,19.333143,47.891173,3.54,13,2,29,6324190,2,1,1,B,B,B,B,B,A
344.850637,302.732607,21.306256,27.205088,5.92,12,4,41,6326460,2,1,1,B,B,A,C,B,B
355.283888,254.052178,23.785347,29.270421,5.09,13,3,35,6325983,2,1,1,B,B,A,A,B,B
177.677871,208.41123,31.180199,37.968441,4.02,12,2,27,6323874,2,1,1,A,D,B,A,B,A
,,,,,12,3,35,6325782,2,1,1,.,.,.,.,.,.
227.094524,320.124176,27.380244,35.954025,5.76,12,2,25,6323507,1,0,1,A,B,C,B,B,B
221.560451,241.345952,27.447734,40.317539,4.17,12,1,15,6322389,2,1,1,A,C,C,*,B,A
285.501312,248.992805,17.97443,41.043972,4.39,12,3,32,6325285,2,1,1,A,C,C,C,B,A
320.95009,283.518334,19.798957,26.575125,5.3,12,1,11,6322186,1,1,1,A,B,A,B,B,A
,,,,,12,3,33,6325353,2,1,1,.,.,.,.,.,.
348.184557,278.786769,22.247471,25.917384,5.32,12,2,23,6323119,1,0,1,A,B,A,C,B,B
205.042855,194.942185,35.731351,40.204861,5.55,12,3,33,6325417,2,1,1,B,C,C,A,.,C
,,,,,13,2,27,6323866,1,1,1,.,.,.,.,.,.
297.860186,251.033825,18.861268,36.384396,4.99,12,3,33,6325394,2,1,1,A,C,C,B,B,B
282.201881,286.38181,17.956029,38.149756,5.7,12,4,41,6326431,2,1,1,B,B,A,D,B,B
,,,,,12,4,42,6326611,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
186.590214,230.712213,31.151716,34.604673,5.57,12,3,35,6325999,1,1,1,A,C,C,C,B,A
282.35774,204.15978,18.403167,43.555941,6.24,12,3,31,6324833,2,1,1,A,C,A,B,B,C
,,,,,12,3,31,6325077,2,1,1,.,.,.,.,.,.
334.091675,323.075961,20.8627,23.59299,2.92,12,1,15,6322341,2,1,1,B,C,C,A,A,A
324.837257,304.071508,20.107149,24.343624,5.77,12,4,42,6326649,2,1,1,A,B,A,C,B,B
322.953394,305.721226,19.075195,25.37031,4.21,12,3,31,6325050,2,1,1,B,C,C,A,B,A
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
315.737706,280.045129,18.531314,26.695461,6.23,12,3,35,6326025,2,1,1,A,C,C,C,B,C
350.095195,323.541377,22.419748,21.994414,5.01,12,5,53,6327738,1,1,1,B,B,C,A,B,B
278.601419,242.056902,21.816421,34.048041,4.62,12,2,21,6322714,2,1,2,B,C,C,B,B,A
,,,,,12,4,42,6326729,2,1,1,.,.,.,.,.,.
249.791227,229.827717,21.564369,41.205613,5.07,12,3,33,6325399,2,1,2,A,C,A,A,B,B
256.852818,288.072497,21.988092,28.518054,4.01,12,1,15,6322323,2,1,1,B,C,C,A,B,A
,,,,,12,2,25,6323610,2,0,1,.,.,.,.,.,.
,,,,,12,4,43,6326982,2,1,1,.,.,.,.,.,.
284.702238,303.869569,21.013545,31.343188,4.08,12,2,22,6322978,2,1,1,B,C,C,B,B,A
187.664094,197.280552,27.75835,39.600888,3.24,12,2,21,6322766,2,1,2,A,F,C,A,B,A
179.171287,177.082295,35.685348,36.169211,2.6,12,1,15,6322334,2,1,2,B,F,C,A,A,A
306.615182,346.082809,20.49732,22.453904,6.3,13,3,35,6325873,2,1,1,A,B,A,B,B,C
,,,,,13,2,23,6323232,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325504,2,1,1,.,.,.,.,.,.
287.431894,367.40221,18.986605,15.577136,,12,4,43,6327070,2,1,2,A,C,A,.,.,.
258.442482,309.356519,18.960656,23.197216,3.45,12,2,22,6322904,2,1,1,A,D,C,A,B,A
328.34461,300.52419,20.096296,28.918355,6.31,12,4,41,6326216,2,1,1,A,B,A,C,B,B
,,,,,12,3,35,6325648,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325540,2,1,1,.,.,.,.,.,.
,,,,,12,2,21,6322658,2,1,1,.,.,.,.,.,.
377.737132,279.683729,26.08522,33.83906,5.32,12,4,43,6327194,2,0,1,B,B,A,A,B,B
283.582686,323.540986,20.064893,23.017746,6.77,12,3,35,6325865,2,1,1,A,C,A,D,B,D
,,,,,12,3,31,6325050,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6326006,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
200.75268,255.921609,27.810248,35.540087,2.66,12,2,27,6323846,2,1,1,A,E,C,A,A,A
,,,,,13,3,35,6326035,2,1,1,.,.,.,.,.,.
320.804753,282.377516,18.733451,26.219482,5.3,12,3,31,6324479,1,1,1,B,C,C,B,B,B
236.61945,294.458698,28.652846,24.361454,5.3,12,5,51,6327485,2,1,1,A,B,B,B,B,B
325.443669,279.339153,19.595387,33.856386,5.41,12,3,35,6325727,2,1,1,A,C,C,B,B,B
207.789314,196.259679,31.65301,37.664219,4.61,12,3,32,6325343,2,1,1,A,B,C,B,*,A
262.484517,254.862002,20.043516,47.486737,,12,5,50,6327291,1,1,1,.,.,.,.,.,.
242.164432,283.191587,20.523049,30.845746,4.86,12,2,26,6323766,1,1,1,A,B,C,A,B,A
240.859656,293.885131,26.88209,29.391651,6.98,12,4,41,6326240,2,1,1,A,B,A,C,B,C
345.307086,288.877011,21.615605,23.851045,5.59,12,3,35,6325999,1,1,1,B,B,C,B,B,B
321.389735,258.599131,18.739512,40.460736,5.03,13,3,35,6326018,2,1,1,B,B,C,B,B,B
250.507275,267.610316,21.02225,32.808238,4.47,12,1,15,6322330,2,1,1,B,B,C,B,B,A
311.318778,281.151406,19.670479,30.730664,,12,4,41,6326175,1,1,1,A,C,B,.,.,.
312.627411,316.885271,18.012665,21.800914,,12,2,26,6323766,1,1,1,B,C,C,.,.,.
296.115379,264.432669,20.258656,34.446442,4.11,12,2,22,6322930,2,1,1,A,D,C,A,B,A
283.432666,281.983698,17.903855,29.625337,3.78,12,2,27,6323855,2,1,1,B,C,B,A,B,A
313.472157,270.757892,18.576821,27.725333,3.98,12,1,15,6322434,2,1,1,B,C,C,B,B,B
224.555491,213.447352,21.884075,43.379545,3.27,12,2,22,6322998,2,1,1,B,C,C,A,B,A
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
,,,,,13,2,26,6323676,2,1,1,.,.,.,.,.,.
339.36433,341.412557,20.988918,21.938465,4.35,12,3,35,6325624,2,1,1,A,B,B,B,B,A
,,,,,12,4,43,6326787,2,1,1,.,.,.,.,.,.
325.214646,221.919288,18.873499,41.047158,5.11,12,2,23,6323159,2,1,1,B,C,A,C,B,C
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
299.888338,235.500844,18.536768,35.688146,5.58,12,2,24,6323280,2,0,1,B,C,C,B,B,B
332.765412,212.48416,20.790858,41.60692,4.83,12,3,35,6326062,2,1,1,B,B,C,A,B,A
313.77473,360.616602,19.645742,19.550745,5.33,12,5,52,6327675,2,1,1,A,B,A,B,B,B
,,,,,12,4,42,6326575,2,1,1,.,.,.,.,.,.
,,,,,12,3,33,6325391,2,1,1,.,.,.,.,.,.
267.477904,300.136464,20.658524,31.174225,5.02,12,4,41,6326421,2,1,1,A,C,A,A,B,A
299.087225,323.12945,17.891514,26.864424,,12,4,43,6326866,2,1,1,.,.,.,.,.,.
,,,,4.45,12,5,53,6327738,1,1,1,B,C,A,A,B,A
,,,,,12,5,53,6327738,1,1,1,.,.,.,.,.,.
253.499891,258.825048,19.477322,37.856265,5.94,12,3,31,6325030,2,1,1,B,B,C,B,B,C
333.56658,326.991387,20.115028,25.283006,5.93,12,4,41,6326441,2,1,1,B,B,A,A,B,B
,,,,,12,4,42,6326528,2,1,1,.,.,.,.,.,.
312.609836,294.060633,18.622769,31.635002,4.64,12,5,52,6327586,1,1,1,B,B,C,A,B,A
332.047105,249.446762,19.623374,36.822313,5.99,12,4,42,6326547,2,1,1,A,C,C,B,B,C
344.31254,285.549685,21.737527,26.452162,6.27,12,3,33,6325436,2,1,1,B,B,A,D,B,B
,,,,,13,3,33,6325361,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325468,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
,,,,,12,4,41,6326391,2,1,1,.,.,.,.,.,.
312.53568,257.871301,19.039936,38.011869,4.81,13,2,25,6323507,1,1,1,A,D,C,B,B,B
217.265703,191.421974,28.073484,36.337726,4.99,12,2,23,6323227,2,1,1,A,C,C,B,B,B
244.614048,275.368227,28.510485,24.882817,4.05,12,2,23,6323109,2,1,2,B,B,C,A,B,A
216.893107,178.992191,26.102409,38.83656,3.74,12,2,21,6322759,2,1,1,B,C,B,A,B,A
,,,,,12,5,52,6327658,2,1,1,.,.,.,.,.,.
289.516351,347.12984,20.958948,19.821543,4.22,12,1,13,6322281,1,1,1,A,C,C,A,B,A
,,,,,12,3,35,6325649,2,1,1,.,.,.,.,.,.
,,,,,12,2,29,6324173,2,1,1,.,.,.,.,.,.
252.946534,213.253462,18.664585,39.37989,4.46,12,2,21,6322748,2,1,1,A,C,C,B,B,A
193.368296,204.628884,32.918835,30.496922,3.96,12,5,51,6327476,2,1,1,B,B,C,.,B,.
254.70853,271.622714,26.392255,34.396139,4.43,12,3,35,6325697,2,1,1,B,C,A,A,A,B
,,,,,12,1,14,6322308,1,1,1,.,.,.,.,.,.
324.303347,271.469178,19.761438,27.490194,5.04,12,4,42,6326775,2,1,1,A,B,B,B,B,B
,,,,,13,2,29,6324263,2,0,2,.,.,.,.,.,.
327.48857,265.193587,19.683702,40.640541,5.26,12,2,29,6324369,2,1,1,A,B,A,B,B,B
,,,,,12,3,31,6324558,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325960,2,1,1,.,.,.,.,.,.
,,,,,12,3,31,6324913,2,1,1,.,.,.,.,.,.
281.696124,223.692304,19.278655,36.91325,4.98,12,1,15,6322339,1,1,1,A,C,A,.,B,A
,,,,,12,1,11,6322179,2,1,1,.,.,.,.,.,.
305.397784,286.318596,18.408235,32.902193,5.48,12,3,31,6324912,2,1,1,B,B,C,B,B,D
264.083657,223.494166,20.312262,32.176934,4.32,12,2,27,6323866,1,1,1,B,C,C,A,B,A
208.365646,265.518657,32.095245,27.629087,4.05,12,2,28,6323940,2,1,1,A,F,C,A,A,B
194.164725,242.442839,30.247193,40.234372,6,12,3,35,6325563,2,1,1,A,B,A,D,B,B
280.272566,262.295179,18.079162,33.17735,4.73,12,2,25,6323507,1,1,1,B,C,A,A,B,B
278.726977,296.153465,20.202957,27.473874,4.27,12,1,15,6322344,2,1,1,B,B,C,A,B,A
,,,,,12,5,51,6327388,1,1,1,.,.,.,.,.,.
320.139556,290.759185,20.990186,22.866557,5.01,12,2,23,6323119,1,1,1,B,B,C,A,B,B
165.883925,178.250724,31.513404,37.704461,5.14,12,3,33,6325347,2,1,1,B,B,A,C,B,B
324.866236,285.982347,21.099491,33.660484,4.28,12,2,21,6322805,1,1,1,B,C,C,B,B,A
298.504447,257.597037,20.908537,38.636186,4.47,12,2,27,6323866,1,1,1,A,B,C,B,B,A
227.194629,213.344063,24.654941,40.958401,5.2,12,1,15,6322450,2,1,1,A,B,C,B,B,A
214.748377,206.976306,29.484095,43.288273,4.89,13,2,25,6323416,2,1,1,A,C,C,B,B,A
217.296225,244.016767,27.237222,35.829497,5.6,12,5,50,6327299,2,1,1,B,B,C,A,B,C
272.97253,213.619668,18.50542,37.804061,5.53,12,3,35,6325999,1,1,1,B,C,C,B,B,B
275.949941,282.089111,22.50349,30.123114,5.9,13,3,35,6325739,2,1,1,B,B,B,C,B,B
317.77875,222.693452,20.039605,43.160056,5.71,12,3,35,6325924,2,1,1,A,C,A,B,B,B
267.527157,284.758473,20.741329,26.367541,4.36,13,2,22,6323052,1,1,1,B,B,B,B,B,A
233.879492,194.80564,26.772399,40.236719,3.88,12,2,25,6323586,2,1,1,B,E,B,A,B,A
216.499905,219.482047,27.465804,34.149821,6.25,12,3,33,6325379,2,1,1,B,D,B,D,B,C
324.120768,267.737079,19.586352,31.144602,5.53,12,2,21,6322805,1,1,1,B,C,B,B,B,A
165.990861,297.839961,32.626069,25.124999,4.46,12,3,31,6325092,2,1,1,A,B,F,A,.,B
238.226634,252.624856,21.979387,43.490156,6.89,12,3,35,6325617,2,1,1,A,B,B,B,B,C
336.138173,320.090026,19.751907,25.358405,4.56,12,4,43,6326854,2,1,1,A,C,A,A,B,B
,,,,,12,2,29,6324062,2,1,1,.,.,.,.,.,.
284.413879,254.093594,19.029468,27.267352,3.93,12,5,51,6327374,2,1,1,A,B,C,A,B,A
331.744863,307.033019,22.303391,27.22152,3.87,12,2,29,6324067,2,1,1,B,B,C,A,B,A
173.050139,208.729872,33.682815,42.970916,5.21,12,3,35,6326018,2,1,1,B,B,C,B,B,B
311.049922,236.552346,22.127368,27.729078,,12,3,35,6325999,1,1,1,B,C,C,.,.,.
250.460611,233.200763,19.336503,43.646542,5.61,12,3,35,6325558,2,1,1,A,C,B,.,B,B
281.09792,259.113676,21.818459,29.585989,5.14,12,3,35,6325461,2,1,1,A,B,B,A,B,B
,,,,,12,3,31,6324833,2,1,1,.,.,.,.,.,.
281.338072,288.940002,20.531203,25.042613,4.45,12,3,35,6325508,2,1,1,B,B,A,A,B,B
306.275862,340.439584,19.981536,19.154468,5.27,12,4,43,6327254,2,1,1,A,B,C,B,B,B
224.362169,220.855992,26.361568,35.676241,5.95,12,3,31,6324479,1,1,1,B,C,B,A,B,B
177.371222,285.042518,32.821155,32.364397,5.31,12,3,31,6324618,2,1,1,B,B,C,B,B,B
308.263851,289.193473,19.926663,23.887151,3.4,12,1,13,6322281,1,1,1,A,C,C,A,B,A
243.010666,277.13448,26.040594,25.248465,4.02,12,2,21,6322701,2,1,1,B,C,C,A,B,A
,,,,,12,3,35,6325681,2,1,1,.,.,.,.,.,.
,,,,,13,3,32,6325283,2,1,1,.,.,.,.,.,.
,,,,,12,2,26,6323679,2,1,1,.,.,.,.,.,.
320.923755,300.908896,19.172821,29.750368,5.63,12,2,26,6323745,2,1,1,B,C,C,B,B,B
177.071404,269.84517,31.919111,25.101692,5.43,12,3,35,6325999,1,1,1,B,B,C,B,B,B
,,,,,12,3,31,6324938,2,1,1,.,.,.,.,.,.
271.861683,295.694086,19.176402,26.661311,3.85,13,5,52,6327546,2,1,1,A,B,B,A,B,B
287.559931,273.547143,20.666347,31.236825,4.28,12,4,43,6327233,2,1,1,A,B,A,A,B,A
270.371407,300.576561,20.614008,28.926459,,12,2,29,6324131,2,1,1,B,C,C,.,.,.
232.696417,224.045544,24.403054,30.24876,4.39,12,2,29,6324242,2,1,1,B,E,C,A,A,B
180.307588,321.263932,27.247029,26.566797,3.34,12,2,29,6324214,2,1,1,A,B,A,A,A,A
,,,,,12,3,35,6325649,2,1,1,.,.,.,.,.,.
256.263044,279.849729,24.338264,25.530889,4.1,12,5,52,6327732,2,1,1,A,B,A,B,B,A
,,,,,12,3,35,6326021,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325622,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325740,2,1,1,.,.,.,.,.,.
287.507372,253.764333,19.65048,29.057639,5.31,12,5,51,6327485,2,1,1,B,C,C,C,B,B
273.543463,318.282747,20.313309,19.830039,5.92,12,4,43,6326795,2,1,1,C,C,C,A,B,C
274.151032,280.011258,22.987706,32.173245,5.82,12,3,35,6325999,1,1,1,B,B,A,B,B,B
307.845197,279.512307,18.59693,31.429933,6.06,12,4,43,6327259,2,1,1,B,C,A,C,B,B
248.90819,270.065442,21.416718,28.650184,5.51,12,3,35,6325704,2,1,1,B,B,A,B,B,A
,,,,,12,3,35,6325777,2,1,1,.,.,.,.,.,.
,,,,,12,4,43,6327118,2,0,1,.,.,.,.,.,.
290.991972,277.832128,19.167587,32.950595,4.53,12,2,29,6324230,2,1,1,A,C,A,A,B,A
208.075083,212.727179,27.033983,34.755135,3.48,12,2,29,6324053,2,1,1,A,B,C,A,B,A
,,,,,12,3,35,6325649,2,1,1,.,.,.,.,.,.
259.799762,232.130089,17.860938,42.27215,4.58,12,3,31,6324469,2,1,1,B,B,C,B,B,A
244.994909,259.576073,20.422173,31.47705,3.99,12,2,26,6323703,2,1,1,B,C,C,A,B,A
236.164214,233.184833,22.984731,35.626999,2.66,12,2,29,6324170,2,1,1,A,D,*,A,A,A
250.752936,288.410869,19.716152,29.367226,4.58,12,3,31,6324547,2,1,1,A,B,B,B,B,B
197.112496,210.746188,31.704247,37.337975,3.51,12,1,13,6322244,2,1,1,A,E,A,B,A,A
210.577038,209.94553,31.308677,40.686373,4.86,12,3,35,6325923,2,1,1,A,B,A,B,B,B
354.139268,275.168914,21.580676,29.176019,5.61,12,5,53,6327738,1,1,1,A,B,A,B,B,A
278.95914,226.878782,18.878347,46.68116,5.07,12,3,35,6325971,2,1,1,B,B,C,A,B,B
278.405838,295.789103,20.012278,28.773873,4.56,12,4,42,6326599,2,1,1,A,C,C,B,B,A
322.414802,340.715524,19.524812,20.232464,,12,5,52,6327512,2,1,1,A,C,D,.,.,.
316.665644,250.695173,20.802648,34.042955,4.42,12,3,31,6324837,2,1,1,A,C,A,B,B,A
,,,,,13,2,25,6323589,2,1,1,.,.,.,.,.,.
299.622347,307.334558,19.023628,21.818576,5.45,12,3,35,6325785,2,1,1,A,C,A,B,B,B
276.85204,309.52537,20.022305,27.39065,3.88,12,2,21,6322823,2,1,1,A,C,C,A,B,*
,,,,,13,3,35,6325999,1,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
234.154133,284.042548,24.793666,23.438392,5.84,12,3,35,6325666,2,1,1,A,C,A,A,B,C
220.734051,246.878789,28.936522,28.419181,4.09,12,3,33,6325405,2,1,1,B,C,A,A,B,A
212.405587,262.424737,31.279257,42.366049,,12,3,35,6326018,2,1,1,B,B,A,.,.,.
281.934733,317.379583,18.952723,21.428057,4.69,12,3,32,6325285,2,1,1,B,B,A,A,B,B
194.508783,191.521407,29.9828,36.308495,,12,3,35,6325604,2,1,1,A,D,A,A,B,A
337.221143,283.147712,20.833831,27.084025,4.3,13,2,22,6322987,2,1,1,B,B,A,A,B,A
174.475955,247.090453,35.52993,27.761999,3.2,12,2,23,6323119,1,1,1,A,D,C,A,B,A
375.918501,334.191939,23.778185,17.724631,3.54,12,1,15,6322328,2,1,1,A,B,C,A,B,A
327.777534,237.201312,18.200919,44.641202,6.71,12,3,35,6325999,1,1,1,A,C,D,D,B,D
283.116486,295.297474,17.499966,24.192435,4.67,12,3,35,6325979,2,1,1,A,D,A,B,B,A
189.584649,258.948514,28.138054,33.841128,,12,2,26,6323685,2,1,1,A,D,C,.,.,.
297.887567,288.229554,19.861653,28.133515,3.51,12,2,23,6323134,2,1,1,B,B,C,A,B,A
214.083951,199.331521,30.386634,41.799133,7.33,12,3,35,6325730,2,1,1,A,C,F,D,B,D
,,,,,12,2,24,6323333,1,1,1,.,.,.,.,.,.
299.70956,231.575973,21.549548,40.353646,5.4,12,3,31,6324479,1,1,1,B,C,A,A,B,B
300.662289,224.214171,19.028256,36.495454,3.96,12,5,51,6327364,2,1,1,B,C,C,A,B,A
266.509308,254.132272,20.38515,31.795692,5.58,12,2,21,6322823,2,1,1,A,B,C,C,B,B
,,,,,12,3,33,6325408,2,1,1,.,.,.,.,.,.
283.152076,323.070204,19.784192,20.862035,6.78,12,1,11,6322186,1,0,1,B,B,A,D,B,*
273.801575,305.470102,17.896969,23.490931,5.04,12,1,15,6322453,2,1,1,A,D,A,B,B,B
263.716845,237.200082,21.239703,40.169928,3.53,12,2,23,6323095,2,1,1,B,C,C,A,B,A
286.609129,278.746079,20.135908,25.705552,,12,2,26,6323668,2,1,1,.,.,.,.,.,.
360.881594,377.221486,23.448011,17.7139,,12,3,35,6326025,2,1,1,A,C,C,.,.,.
221.890625,217.539285,26.813003,41.190298,3.74,12,2,29,6324000,2,1,1,B,E,C,A,B,.
296.912745,291.038032,18.934432,23.048822,4.97,12,3,32,6325300,2,1,1,B,C,A,A,B,B
253.858384,207.66803,21.828266,40.147906,,12,2,23,6323119,1,1,1,B,B,A,.,.,.
395.441715,364.693109,27.287302,15.136313,3.91,13,3,35,6325617,2,1,1,B,C,B,B,*,A
,,,,,12,3,35,6325701,2,1,1,.,.,.,.,.,.
224.119923,248.852235,25.339476,36.803589,3.44,12,1,13,6322281,1,1,1,B,C,C,A,A,A
,,,,,12,2,21,6322823,2,1,2,.,.,.,.,.,.
,,,,,12,3,35,6325558,2,1,1,.,.,.,.,.,.
270.790448,253.192834,20.396885,35.741243,4.2,12,1,15,6322434,2,1,2,A,C,C,C,B,A
279.013077,271.883955,19.117342,37.939433,,12,3,33,6325394,2,1,1,A,E,C,.,.,.
292.94437,232.132157,18.921375,34.679066,5.04,12,4,42,6326512,2,1,1,B,B,A,B,B,B
,,,,,12,3,33,6325385,2,1,1,.,.,.,.,.,.
333.327805,344.083931,21.903303,20.4173,6.82,12,3,32,6325275,2,0,1,B,C,A,B,B,C
300.917922,338.963076,19.795486,21.78437,4.46,13,2,24,6323367,2,1,1,B,B,A,B,B,A
266.049553,317.368908,19.810912,21.185316,5.77,12,4,41,6326148,2,1,1,A,B,A,B,B,B
,,,,,12,3,35,6325739,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325701,2,1,1,.,.,.,.,.,.
217.445307,221.510826,23.353526,42.220897,5.8,12,4,43,6327034,2,1,1,A,D,A,A,B,D
242.700325,242.88981,22.229015,35.761756,5.09,12,3,35,6325649,2,1,1,B,C,C,B,B,B
,,,,,12,2,29,6324384,2,1,2,.,.,.,.,.,.
248.12917,276.709139,20.287029,27.33146,5.59,12,3,31,6325203,2,1,1,A,C,C,D,B,B
321.699359,339.700575,19.106599,18.619355,6.03,12,1,15,6322339,1,1,1,A,B,A,B,B,B
303.991416,254.061233,19.888759,39.04012,4.58,12,2,23,6323082,2,1,1,C,B,B,A,B,A
337.762986,285.410792,18.992445,23.703321,5.96,12,5,52,6327510,2,1,1,B,B,C,C,B,B
,,,,,12,2,25,6323575,2,1,2,.,.,.,.,.,.
183.0146,228.408107,33.670915,43.107629,4.57,12,1,15,6322352,2,1,2,A,E,C,A,B,A
215.012935,224.083383,29.265374,33.454185,5.83,12,4,42,6326653,2,1,1,B,B,A,C,B,B
288.035772,293.522334,20.466688,23.803592,4.94,13,3,35,6325824,2,1,1,*,B,C,A,B,B
267.933581,253.415006,19.720724,41.314044,5.37,12,1,17,6322613,1,1,1,A,C,C,C,B,B
214.072492,177.35164,30.717635,36.314475,5.25,12,3,35,6325586,2,1,1,A,C,B,A,B,B
263.16189,332.437759,21.486301,19.283915,7.09,12,4,42,6326576,2,1,1,A,B,A,C,B,C
,,,,,12,3,31,6324485,2,1,1,.,.,.,.,.,.
329.928159,218.574858,22.404047,40.739191,6.44,12,4,41,6326277,2,1,1,B,B,A,C,B,B
247.977112,300.20225,25.186812,32.65772,3.49,12,1,15,6322339,1,1,1,A,B,C,A,A,A
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
